(8, 8327935)
(16, 7232305)
(32, 6544026)
(64, 6756006)
(128, 7392534)

(512, 10020650)
(1024, 6756006)
(2048, 6156797)
(4096, 5577714)
(8192, 5413049)

(1, 8290442)
(2, 6756006)
(4, 6242726)
(8, 6186200)
(16, 6183962)

(16384, 6766206)
(32768, 6756006)
(65536, 6756006)
(131072, 6756006)
(262144, 6756006)

(1, 6768166)
(2, 6756626)
(4, 6756006)
(8, 6756006)
(16, 6756006)
